,holiday,temp,rain,snow,weather,date,Time,traffic_volume
17243,7,295.28,6.47,0.0,5,09-08-2015,14:00:00,4171
17244,7,294.23,2.61,0.0,6,09-08-2015,15:00:00,4175
17245,7,294.23,2.61,0.0,10,09-08-2015,15:00:00,4175
17246,7,294.23,2.61,0.0,2,09-08-2015,15:00:00,4175
17247,7,295.37,0.0,0.0,6,09-08-2015,16:00:00,4235
17248,7,296.4,0.0,0.0,1,09-08-2015,17:00:00,4247
17249,7,296.85,0.0,0.0,0,09-08-2015,18:00:00,3928
17250,7,296.59,0.0,0.0,0,09-08-2015,19:00:00,3504
17251,7,295.64,0.0,0.0,0,09-08-2015,20:00:00,3241
17252,7,294.63,0.0,0.0,0,09-08-2015,21:00:00,2631
17253,7,293.99,0.0,0.0,0,09-08-2015,22:00:00,2021
17254,7,293.49,0.0,0.0,0,09-08-2015,23:00:00,1084
17255,7,292.77,0.0,0.0,5,10-08-2015,00:00:00,593
17256,7,292.36,0.0,0.0,3,10-08-2015,01:00:00,363
17257,7,292.36,0.0,0.0,5,10-08-2015,01:00:00,363
17258,7,291.7,0.0,0.0,5,10-08-2015,03:00:00,321
17259,7,291.7,0.0,0.0,3,10-08-2015,03:00:00,321
17260,7,291.65,0.0,0.0,5,10-08-2015,04:00:00,861
17261,7,291.17,0.25,0.0,6,10-08-2015,05:00:00,2823
17262,7,291.17,0.25,0.0,5,10-08-2015,05:00:00,2823
17263,7,291.04,0.0,0.0,5,10-08-2015,06:00:00,5601
17264,7,291.54,0.0,0.0,0,10-08-2015,07:00:00,5703
17265,7,293.01,0.0,0.0,0,10-08-2015,08:00:00,5342
17266,7,293.76,0.0,0.0,0,10-08-2015,09:00:00,4652
17267,7,296.29,0.0,0.0,0,10-08-2015,10:00:00,4316
17268,7,297.19,0.0,0.0,1,10-08-2015,11:00:00,4444
17269,7,297.59,0.0,0.0,1,10-08-2015,12:00:00,4759
17270,7,298.6,0.0,0.0,1,10-08-2015,13:00:00,4756
17271,7,298.67,0.0,0.0,1,10-08-2015,14:00:00,5173
17272,7,299.21,0.0,0.0,0,10-08-2015,15:00:00,5762
17273,7,299.6,0.0,0.0,1,10-08-2015,16:00:00,6215
17274,7,299.36,0.0,0.0,0,10-08-2015,17:00:00,5781
17275,7,298.93,0.0,0.0,0,10-08-2015,18:00:00,3600
17276,7,298.27,0.0,0.0,0,10-08-2015,19:00:00,2962
17277,7,296.39,0.0,0.0,0,10-08-2015,20:00:00,2917
17278,7,293.92,0.0,0.0,0,10-08-2015,21:00:00,2700
17279,7,292.61,0.0,0.0,0,10-08-2015,22:00:00,2031
17280,7,291.67,0.0,0.0,0,10-08-2015,23:00:00,1152
17281,7,291.4,0.0,0.0,0,11-08-2015,00:00:00,604
17282,7,290.52,0.0,0.0,0,11-08-2015,01:00:00,416
17283,7,290.29,0.0,0.0,0,11-08-2015,02:00:00,283
17284,7,289.81,0.0,0.0,3,11-08-2015,03:00:00,359
17285,7,288.99,0.3,0.0,6,11-08-2015,04:00:00,872
17286,7,288.7,0.0,0.0,5,11-08-2015,05:00:00,2981
17287,7,288.38,0.0,0.0,5,11-08-2015,06:00:00,5759
17288,7,289.37,0.0,0.0,0,11-08-2015,07:00:00,5708
17289,7,291.19,0.0,0.0,0,11-08-2015,08:00:00,5350
17290,7,293.97,0.0,0.0,0,11-08-2015,09:00:00,4763
17291,7,295.51,0.0,0.0,0,11-08-2015,10:00:00,4224
17292,7,297.02,0.0,0.0,0,11-08-2015,11:00:00,4515
17293,7,297.5,0.0,0.0,0,11-08-2015,12:00:00,4602
17294,7,298.87,0.0,0.0,0,11-08-2015,13:00:00,4567
17295,7,299.46,0.0,0.0,1,11-08-2015,14:00:00,5439
17296,7,299.66,0.0,0.0,0,11-08-2015,15:00:00,5584
17297,7,299.48,0.51,0.0,6,11-08-2015,16:00:00,6490
17298,7,299.75,0.0,0.0,0,11-08-2015,17:00:00,6104
17299,7,299.19,0.0,0.0,0,11-08-2015,18:00:00,4635
17300,7,298.59,0.0,0.0,0,11-08-2015,19:00:00,3350
17301,7,296.73,0.0,0.0,0,11-08-2015,20:00:00,3095
17302,7,293.19,0.0,0.0,0,11-08-2015,21:00:00,2823
17303,7,291.8,0.0,0.0,0,11-08-2015,22:00:00,1952
17304,7,290.55,0.0,0.0,0,11-08-2015,23:00:00,1205
17305,7,290.0,0.0,0.0,0,12-08-2015,00:00:00,617
17306,7,289.74,0.0,0.0,0,12-08-2015,01:00:00,424
17307,7,289.45,0.0,0.0,5,12-08-2015,02:00:00,323
17308,7,288.69,0.0,0.0,0,12-08-2015,03:00:00,375
17309,7,288.39,0.0,0.0,0,12-08-2015,04:00:00,863
17310,7,288.23,0.0,0.0,5,12-08-2015,05:00:00,2979
17311,7,287.91,0.0,0.0,5,12-08-2015,06:00:00,5869
17312,7,289.1,0.0,0.0,0,12-08-2015,07:00:00,5656
17313,7,291.94,0.0,0.0,0,12-08-2015,08:00:00,5318
17314,7,294.47,0.0,0.0,0,12-08-2015,09:00:00,5062
17315,7,297.11,0.0,0.0,0,12-08-2015,10:00:00,4534
17316,7,298.92,0.0,0.0,0,12-08-2015,11:00:00,4874
17317,7,299.71,0.0,0.0,0,12-08-2015,12:00:00,5382
17318,7,300.59,0.0,0.0,0,12-08-2015,13:00:00,5088
17319,7,301.09,0.0,0.0,0,12-08-2015,14:00:00,5388
17320,7,301.58,0.0,0.0,0,12-08-2015,15:00:00,5639
17321,7,301.98,0.0,0.0,0,12-08-2015,16:00:00,6409
17322,7,301.85,0.0,0.0,0,12-08-2015,17:00:00,6386
17323,7,301.41,0.0,0.0,0,12-08-2015,18:00:00,4786
17324,7,300.14,0.0,0.0,0,12-08-2015,19:00:00,3670
17325,7,298.62,0.0,0.0,0,12-08-2015,20:00:00,3071
17326,7,297.14,0.0,0.0,0,12-08-2015,21:00:00,3291
17327,7,296.68,0.0,0.0,0,12-08-2015,22:00:00,3541
17328,7,296.69,0.0,0.0,0,12-08-2015,23:00:00,1478
17329,7,296.65,0.0,0.0,0,13-08-2015,00:00:00,733
17330,7,296.35,0.0,0.0,6,13-08-2015,01:00:00,449
17331,7,296.1,0.0,0.0,6,13-08-2015,02:00:00,322
17332,7,296.1,0.0,0.0,10,13-08-2015,02:00:00,322
17333,7,295.82,0.0,0.0,6,13-08-2015,03:00:00,368
17334,7,295.82,0.0,0.0,10,13-08-2015,03:00:00,368
17335,7,294.69,1.67,0.0,6,13-08-2015,04:00:00,868
17336,7,294.69,1.67,0.0,10,13-08-2015,04:00:00,868
17337,7,294.5,0.58,0.0,6,13-08-2015,05:00:00,2943
17338,7,293.99,0.28,0.0,6,13-08-2015,06:00:00,5761
17339,7,294.37,0.0,0.0,1,13-08-2015,07:00:00,5902
17340,7,295.61,0.0,0.0,0,13-08-2015,08:00:00,5414
17341,7,295.94,0.0,0.0,0,13-08-2015,09:00:00,4939
17342,7,297.83,0.0,0.0,0,13-08-2015,10:00:00,4911
17343,7,299.17,0.0,0.0,0,13-08-2015,11:00:00,5602
17344,7,299.77,0.0,0.0,0,13-08-2015,12:00:00,5221
17345,7,300.11,0.0,0.0,0,13-08-2015,13:00:00,5279
17346,7,300.37,0.0,0.0,0,13-08-2015,14:00:00,5590
17347,7,300.48,0.0,0.0,0,13-08-2015,15:00:00,5741
17348,7,300.47,0.0,0.0,0,13-08-2015,16:00:00,6349
17349,7,300.03,0.0,0.0,0,13-08-2015,17:00:00,6139
17350,7,299.65,0.0,0.0,0,13-08-2015,18:00:00,4518
17351,7,299.31,0.0,0.0,0,13-08-2015,19:00:00,3577
17352,7,298.34,0.0,0.0,0,13-08-2015,20:00:00,3080
17353,7,297.21,0.0,0.0,5,13-08-2015,21:00:00,3266
17354,7,296.9,0.0,0.0,0,13-08-2015,22:00:00,2319
17355,7,296.71,0.0,0.0,0,13-08-2015,23:00:00,1292
17356,7,296.26,0.0,0.0,0,14-08-2015,00:00:00,759
17357,7,295.21,0.0,0.0,0,14-08-2015,01:00:00,485
17358,7,294.43,0.0,0.0,0,14-08-2015,02:00:00,348
17359,7,293.83,0.0,0.0,0,14-08-2015,03:00:00,441
17360,7,293.81,0.0,0.0,0,14-08-2015,04:00:00,835
17361,7,293.47,0.0,0.0,5,14-08-2015,05:00:00,2728
17362,7,293.32,0.0,0.0,5,14-08-2015,06:00:00,5449
17363,7,293.5,0.0,0.0,5,14-08-2015,07:00:00,5852
17364,7,295.5,0.0,0.0,5,14-08-2015,08:00:00,5126
17365,7,296.42,0.0,0.0,5,14-08-2015,09:00:00,4748
17366,7,299.67,0.0,0.0,0,14-08-2015,10:00:00,4846
17367,7,301.1,0.0,0.0,0,14-08-2015,11:00:00,5098
17368,7,302.91,0.0,0.0,0,14-08-2015,12:00:00,5376
17369,7,304.36,0.0,0.0,0,14-08-2015,13:00:00,5291
17370,7,305.26,0.0,0.0,0,14-08-2015,14:00:00,5501
17371,7,305.62,0.0,0.0,0,14-08-2015,15:00:00,5660
17372,7,305.56,0.0,0.0,0,14-08-2015,16:00:00,5814
17373,7,305.6,0.0,0.0,0,14-08-2015,17:00:00,5289
17374,7,304.94,0.0,0.0,0,14-08-2015,18:00:00,4377
17375,7,303.79,0.0,0.0,0,14-08-2015,19:00:00,3545
17376,7,301.73,0.0,0.0,0,14-08-2015,20:00:00,3062
17377,7,299.53,0.0,0.0,0,14-08-2015,21:00:00,2929
17378,7,298.1,1.2,0.0,6,14-08-2015,22:00:00,2560
17379,7,298.1,1.2,0.0,5,14-08-2015,22:00:00,2560
17380,7,297.0,0.0,0.0,0,14-08-2015,23:00:00,1965
17381,7,296.49,0.0,0.0,5,15-08-2015,00:00:00,1259
17382,7,296.49,0.0,0.0,3,15-08-2015,00:00:00,1259
17383,7,296.11,0.0,0.0,5,15-08-2015,01:00:00,1045
17384,7,295.97,0.6,0.0,6,15-08-2015,02:00:00,653
17385,7,294.94,0.0,0.0,5,15-08-2015,03:00:00,455
17386,7,294.59,0.0,0.0,5,15-08-2015,04:00:00,400
17387,7,294.16,0.0,0.0,5,15-08-2015,05:00:00,807
17388,7,293.75,0.0,0.0,5,15-08-2015,06:00:00,1467
17389,7,293.75,0.0,0.0,3,15-08-2015,06:00:00,1467
17390,7,294.46,0.0,0.0,5,15-08-2015,07:00:00,2019
17391,7,295.55,0.0,0.0,0,15-08-2015,08:00:00,2767
17392,7,298.5,0.0,0.0,0,15-08-2015,09:00:00,3603
17393,7,299.0,0.0,0.0,0,15-08-2015,10:00:00,3855
17394,7,301.83,0.0,0.0,0,15-08-2015,11:00:00,4053
17395,7,302.87,0.0,0.0,0,15-08-2015,12:00:00,4321
17396,7,303.65,0.0,0.0,0,15-08-2015,13:00:00,4357
17397,7,304.15,0.0,0.0,0,15-08-2015,14:00:00,4600
17398,7,304.29,0.0,0.0,0,15-08-2015,15:00:00,4534
17399,7,304.09,0.0,0.0,0,15-08-2015,16:00:00,4399
17400,7,304.02,0.0,0.0,0,15-08-2015,17:00:00,4898
17401,7,303.1,0.0,0.0,0,15-08-2015,18:00:00,4260
17402,7,301.7,0.0,0.0,0,15-08-2015,19:00:00,3291
17403,7,299.81,0.0,0.0,0,15-08-2015,20:00:00,3233
17404,7,298.24,0.0,0.0,0,15-08-2015,21:00:00,3609
17405,7,297.69,0.0,0.0,0,15-08-2015,22:00:00,2826
17406,7,296.75,0.0,0.0,0,15-08-2015,23:00:00,2288
17407,7,296.36,0.0,0.0,0,16-08-2015,00:00:00,1489
17408,7,296.17,0.0,0.0,0,16-08-2015,01:00:00,1047
17409,7,295.21,0.0,0.0,0,16-08-2015,02:00:00,624
17410,7,295.52,0.0,0.0,0,16-08-2015,03:00:00,476
17411,7,295.31,0.0,0.0,6,16-08-2015,04:00:00,308
17412,7,295.52,0.0,0.0,10,16-08-2015,05:00:00,483
17413,7,295.52,0.0,0.0,6,16-08-2015,05:00:00,483
17414,7,295.44,0.51,0.0,6,16-08-2015,06:00:00,858
17415,7,295.43,0.0,0.0,0,16-08-2015,07:00:00,1134
17416,7,295.84,0.0,0.0,0,16-08-2015,08:00:00,1742
17417,7,296.39,0.0,0.0,0,16-08-2015,09:00:00,2694
17418,7,297.6,0.0,0.0,1,16-08-2015,10:00:00,3621
17419,7,298.31,0.0,0.0,1,16-08-2015,11:00:00,4071
17420,7,299.18,0.0,0.0,1,16-08-2015,12:00:00,4406
17421,7,299.65,0.0,0.0,1,16-08-2015,13:00:00,4382
17422,7,299.44,0.0,0.0,6,16-08-2015,14:00:00,4352
17423,7,299.18,0.0,0.0,10,16-08-2015,15:00:00,4327
17424,7,298.84,0.0,0.0,6,16-08-2015,16:00:00,4453
17425,7,298.84,0.0,0.0,10,16-08-2015,16:00:00,4453
17426,7,297.65,1.27,0.0,6,16-08-2015,17:00:00,4199
17427,7,297.65,1.27,0.0,2,16-08-2015,17:00:00,4199
17428,7,296.36,0.55,0.0,6,16-08-2015,18:00:00,3793
17429,7,296.36,0.55,0.0,5,16-08-2015,18:00:00,3793
17430,7,296.36,0.55,0.0,10,16-08-2015,18:00:00,3793
17431,7,295.7,1.56,0.0,6,16-08-2015,19:00:00,3034
17432,7,295.7,1.56,0.0,2,16-08-2015,19:00:00,3034
17433,7,295.7,1.56,0.0,10,16-08-2015,19:00:00,3034
17434,7,295.27,8.04,0.0,6,16-08-2015,20:00:00,2619
17435,7,295.27,8.04,0.0,5,16-08-2015,20:00:00,2619
17436,7,295.27,8.04,0.0,10,16-08-2015,20:00:00,2619
17437,7,294.49,25.46,0.0,6,16-08-2015,21:00:00,2118
17438,7,294.49,25.46,0.0,10,16-08-2015,21:00:00,2118
17439,7,294.49,25.46,0.0,5,16-08-2015,21:00:00,2118
17440,7,293.86,3.09,0.0,6,16-08-2015,22:00:00,1762
17441,7,293.86,3.09,0.0,5,16-08-2015,22:00:00,1762
17442,7,293.6,0.25,0.0,6,16-08-2015,23:00:00,1080
17443,7,292.9,0.51,0.0,6,17-08-2015,00:00:00,596
17444,7,292.32,0.0,0.0,2,17-08-2015,01:00:00,368
17445,7,291.66,0.6,0.0,6,17-08-2015,02:00:00,277
17446,7,291.66,0.6,0.0,2,17-08-2015,02:00:00,277
17447,7,291.13,1.15,0.0,6,17-08-2015,03:00:00,356
17448,7,290.78,1.13,0.0,6,17-08-2015,04:00:00,845
17449,7,290.39,0.25,0.0,6,17-08-2015,05:00:00,2850
17450,7,290.11,0.0,0.0,0,17-08-2015,06:00:00,5581
17451,7,290.0,0.0,0.0,1,17-08-2015,07:00:00,6183
17452,7,290.37,0.0,0.0,0,17-08-2015,08:00:00,5646
17453,7,291.07,0.0,0.0,0,17-08-2015,09:00:00,4702
17454,7,293.56,0.0,0.0,0,17-08-2015,11:00:00,4802
17455,7,294.07,0.0,0.0,0,17-08-2015,12:00:00,4906
17456,7,294.94,0.0,0.0,0,17-08-2015,13:00:00,4899
17457,7,295.37,0.0,0.0,1,17-08-2015,14:00:00,5196
17458,7,294.98,0.0,0.0,6,17-08-2015,15:00:00,5674
17459,7,294.67,0.85,0.0,6,17-08-2015,16:00:00,6376
17460,7,293.73,0.4,0.0,6,17-08-2015,17:00:00,5982
17461,7,292.2,1.93,0.0,6,17-08-2015,18:00:00,4265
17462,7,291.21,0.65,0.0,6,17-08-2015,19:00:00,3113
17463,7,290.76,0.0,0.0,6,17-08-2015,20:00:00,2652
17464,7,289.98,0.0,0.0,6,17-08-2015,21:00:00,2334
17465,7,289.98,0.0,0.0,2,17-08-2015,21:00:00,2334
17466,7,289.8,0.0,0.0,5,17-08-2015,22:00:00,1662
17467,7,289.39,0.0,0.0,5,17-08-2015,23:00:00,1071
17468,7,289.39,0.0,0.0,2,17-08-2015,23:00:00,1071
17469,7,289.44,0.0,0.0,6,18-08-2015,00:00:00,567
17470,7,289.61,0.0,0.0,6,18-08-2015,01:00:00,378
17471,7,289.62,0.0,0.0,6,18-08-2015,02:00:00,270
17472,7,289.36,0.0,0.0,1,18-08-2015,03:00:00,341
17473,7,289.11,0.0,0.0,0,18-08-2015,04:00:00,871
17474,7,289.16,0.0,0.0,1,18-08-2015,05:00:00,2981
17475,7,289.11,0.0,0.0,1,18-08-2015,06:00:00,5899
17476,7,289.2,0.0,0.0,1,18-08-2015,07:00:00,6649
17477,7,289.6,0.0,0.0,1,18-08-2015,08:00:00,5576
17478,7,289.96,0.28,0.0,6,18-08-2015,09:00:00,4888
17479,7,290.28,1.51,0.0,6,18-08-2015,10:00:00,4390
17480,7,290.28,1.51,0.0,5,18-08-2015,10:00:00,4390
17481,7,290.52,2.05,0.0,6,18-08-2015,11:00:00,4677
17482,7,290.52,2.05,0.0,5,18-08-2015,11:00:00,4677
17483,7,290.52,2.05,0.0,2,18-08-2015,11:00:00,4677
17484,7,290.43,3.74,0.0,6,18-08-2015,12:00:00,4751
17485,7,290.43,3.74,0.0,10,18-08-2015,12:00:00,4751
17486,7,290.43,3.74,0.0,5,18-08-2015,12:00:00,4751
17487,7,290.68,7.72,0.0,6,18-08-2015,13:00:00,4444
17488,7,290.68,7.72,0.0,5,18-08-2015,13:00:00,4444
17489,7,290.79,4.64,0.0,6,18-08-2015,14:00:00,4904
17490,7,290.79,4.64,0.0,5,18-08-2015,14:00:00,4904
17491,7,290.86,1.33,0.0,6,18-08-2015,15:00:00,5468
17492,7,290.86,1.33,0.0,5,18-08-2015,15:00:00,5468
17493,7,290.86,1.33,0.0,2,18-08-2015,15:00:00,5468
17494,7,291.2,0.51,0.0,6,18-08-2015,16:00:00,6186
17495,7,291.2,0.51,0.0,2,18-08-2015,16:00:00,6186
17496,7,291.51,2.67,0.0,6,18-08-2015,17:00:00,5839
17497,7,291.51,2.67,0.0,5,18-08-2015,17:00:00,5839
17498,7,291.51,2.67,0.0,2,18-08-2015,17:00:00,5839
17499,7,291.22,2.49,0.0,6,18-08-2015,18:00:00,4166
17500,7,291.22,2.49,0.0,5,18-08-2015,18:00:00,4166
17501,7,291.22,2.49,0.0,2,18-08-2015,18:00:00,4166
17502,7,291.24,1.91,0.0,6,18-08-2015,19:00:00,3221
17503,7,291.24,1.91,0.0,5,18-08-2015,19:00:00,3221
17504,7,291.24,1.91,0.0,2,18-08-2015,19:00:00,3221
17505,7,290.84,0.38,0.0,6,18-08-2015,20:00:00,2793
17506,7,290.84,0.38,0.0,5,18-08-2015,20:00:00,2793
17507,7,290.84,0.38,0.0,2,18-08-2015,20:00:00,2793
17508,7,290.49,0.51,0.0,6,18-08-2015,21:00:00,2582
17509,7,290.49,0.51,0.0,5,18-08-2015,21:00:00,2582
17510,7,290.49,0.51,0.0,2,18-08-2015,21:00:00,2582
17511,7,290.4,0.76,0.0,6,18-08-2015,22:00:00,1820
17512,7,290.4,0.76,0.0,5,18-08-2015,22:00:00,1820
17513,7,290.4,0.76,0.0,2,18-08-2015,22:00:00,1820
17514,7,290.11,0.51,0.0,6,18-08-2015,23:00:00,1093
17515,7,290.02,0.25,0.0,6,19-08-2015,00:00:00,581
17516,7,290.02,0.25,0.0,2,19-08-2015,00:00:00,581
17517,7,290.02,0.25,0.0,5,19-08-2015,00:00:00,581
17518,7,290.08,0.25,0.0,6,19-08-2015,01:00:00,400
17519,7,290.08,0.25,0.0,10,19-08-2015,01:00:00,400
17520,7,290.08,0.25,0.0,5,19-08-2015,01:00:00,400
17521,7,290.12,0.0,0.0,6,19-08-2015,02:00:00,307
17522,7,289.52,0.0,0.0,6,19-08-2015,03:00:00,392
17523,7,289.52,0.0,0.0,2,19-08-2015,03:00:00,392
17524,7,289.52,0.0,0.0,10,19-08-2015,03:00:00,392
17525,7,288.64,0.76,0.0,6,19-08-2015,04:00:00,912
17526,7,288.64,0.76,0.0,5,19-08-2015,04:00:00,912
17527,7,288.64,0.76,0.0,2,19-08-2015,04:00:00,912
17528,7,288.37,0.0,0.0,6,19-08-2015,05:00:00,2957
17529,7,288.37,0.0,0.0,5,19-08-2015,05:00:00,2957
17530,7,288.37,0.0,0.0,2,19-08-2015,05:00:00,2957
17531,7,287.83,0.0,0.0,6,19-08-2015,06:00:00,5764
17532,7,287.83,0.0,0.0,5,19-08-2015,06:00:00,5764
17533,7,287.83,0.0,0.0,2,19-08-2015,06:00:00,5764
17534,7,287.83,0.0,0.0,10,19-08-2015,06:00:00,5764
17535,7,287.3,0.0,0.0,6,19-08-2015,07:00:00,5819
17536,7,287.3,0.0,0.0,10,19-08-2015,07:00:00,5819
17537,7,287.3,0.0,0.0,5,19-08-2015,07:00:00,5819
17538,7,287.3,0.0,0.0,2,19-08-2015,07:00:00,5819
17539,7,287.14,0.0,0.0,2,19-08-2015,08:00:00,5884
17540,7,287.14,0.0,0.0,10,19-08-2015,08:00:00,5884
17541,7,287.14,0.0,0.0,5,19-08-2015,08:00:00,5884
17542,7,287.14,0.0,0.0,6,19-08-2015,08:00:00,5884
17543,7,287.8,0.0,0.0,2,19-08-2015,09:00:00,5073
17544,7,287.8,0.0,0.0,5,19-08-2015,09:00:00,5073
17545,7,287.8,0.0,0.0,6,19-08-2015,09:00:00,5073
17546,7,288.23,0.0,0.0,6,19-08-2015,10:00:00,4458
17547,7,288.23,0.0,0.0,2,19-08-2015,10:00:00,4458
17548,7,288.23,0.0,0.0,5,19-08-2015,10:00:00,4458
17549,7,288.81,0.0,0.0,5,19-08-2015,11:00:00,4802
17550,7,288.81,0.0,0.0,2,19-08-2015,11:00:00,4802
17551,7,288.81,0.0,0.0,6,19-08-2015,11:00:00,4802
17552,7,288.79,0.3,0.0,6,19-08-2015,12:00:00,5204
17553,7,288.79,0.3,0.0,5,19-08-2015,12:00:00,5204
17554,7,288.79,0.3,0.0,2,19-08-2015,12:00:00,5204
17555,7,289.35,0.0,0.0,5,19-08-2015,13:00:00,5014
17556,7,289.34,0.0,0.0,5,19-08-2015,14:00:00,5496
17557,7,290.42,0.3,0.0,6,19-08-2015,15:00:00,5974
17558,7,290.37,0.51,0.0,6,19-08-2015,16:00:00,6440
17559,7,290.37,0.51,0.0,5,19-08-2015,16:00:00,6440
17560,7,289.57,0.3,0.0,6,19-08-2015,17:00:00,6216
17561,7,289.57,0.3,0.0,5,19-08-2015,17:00:00,6216
17562,7,289.48,0.25,0.0,6,19-08-2015,18:00:00,4712
17563,7,289.48,0.25,0.0,5,19-08-2015,18:00:00,4712
17564,7,289.06,0.0,0.0,1,19-08-2015,19:00:00,3318
17565,7,287.96,0.6,0.0,6,19-08-2015,20:00:00,3012
17566,7,287.6,0.0,0.0,6,19-08-2015,21:00:00,2621
17567,7,287.32,0.0,0.0,6,19-08-2015,22:00:00,1785
17568,7,286.84,0.0,0.0,1,19-08-2015,23:00:00,1147
17569,7,286.52,0.0,0.0,1,20-08-2015,00:00:00,658
17570,7,286.27,0.0,0.0,1,20-08-2015,01:00:00,385
17571,7,286.35,0.0,0.0,1,20-08-2015,02:00:00,281
17572,7,286.28,0.0,0.0,1,20-08-2015,03:00:00,359
17573,7,285.71,0.0,0.0,1,20-08-2015,04:00:00,923
17574,7,285.61,0.0,0.0,1,20-08-2015,05:00:00,3002
17575,7,284.85,0.0,0.0,1,20-08-2015,06:00:00,5585
17576,7,284.82,0.0,0.0,0,20-08-2015,07:00:00,6430
17577,7,285.14,0.0,0.0,0,20-08-2015,08:00:00,5820
17578,7,287.92,0.0,0.0,0,20-08-2015,09:00:00,5071
17579,7,289.41,0.0,0.0,0,20-08-2015,10:00:00,4795
17580,7,291.09,0.0,0.0,0,20-08-2015,11:00:00,5146
17581,7,292.51,0.0,0.0,0,20-08-2015,12:00:00,5347
17582,7,294.14,0.0,0.0,0,20-08-2015,13:00:00,5218
17583,7,294.76,0.0,0.0,0,20-08-2015,14:00:00,5395
17584,7,295.44,0.0,0.0,0,20-08-2015,15:00:00,5917
17585,7,295.62,0.0,0.0,1,20-08-2015,16:00:00,6519
17586,7,295.79,0.0,0.0,1,20-08-2015,17:00:00,5966
17587,7,295.18,0.0,0.0,1,20-08-2015,18:00:00,4652
17588,7,293.96,0.0,0.0,0,20-08-2015,19:00:00,3578
17589,7,291.29,0.0,0.0,0,20-08-2015,20:00:00,3334
17590,7,290.23,0.0,0.0,0,20-08-2015,21:00:00,3252
17591,7,287.56,0.0,0.0,0,20-08-2015,22:00:00,2298
17592,7,286.81,0.0,0.0,0,20-08-2015,23:00:00,1407
17593,7,286.74,0.0,0.0,0,21-08-2015,00:00:00,776
17594,7,286.7,0.0,0.0,0,21-08-2015,01:00:00,443
17595,7,286.85,0.0,0.0,1,21-08-2015,02:00:00,356
17596,7,287.19,0.0,0.0,0,21-08-2015,03:00:00,420
17597,7,287.9,0.0,0.0,1,21-08-2015,04:00:00,865
17598,7,288.42,0.0,0.0,0,21-08-2015,05:00:00,2752
17599,7,288.29,0.0,0.0,1,21-08-2015,06:00:00,5433
17600,7,289.05,0.0,0.0,0,21-08-2015,07:00:00,5972
17601,7,289.66,0.0,0.0,1,21-08-2015,08:00:00,5289
17602,7,292.39,0.0,0.0,0,21-08-2015,09:00:00,4933
17603,7,294.01,0.0,0.0,0,21-08-2015,10:00:00,4699
17604,7,295.62,0.0,0.0,0,21-08-2015,11:00:00,4918
17605,7,296.56,0.0,0.0,1,21-08-2015,12:00:00,5269
17606,7,296.64,0.0,0.0,0,21-08-2015,13:00:00,5255
17607,7,297.65,0.0,0.0,0,21-08-2015,14:00:00,5322
17608,7,298.5,0.0,0.0,0,21-08-2015,15:00:00,5721
17609,7,299.12,0.0,0.0,0,21-08-2015,16:00:00,6237
17610,7,299.18,0.0,0.0,0,21-08-2015,17:00:00,5115
17611,7,298.86,0.0,0.0,0,21-08-2015,18:00:00,4632
17612,7,297.34,0.0,0.0,0,21-08-2015,19:00:00,3734
17613,7,295.54,0.0,0.0,0,21-08-2015,20:00:00,3260
17614,7,294.93,0.0,0.0,0,21-08-2015,21:00:00,3244
17615,7,294.18,0.0,0.0,0,21-08-2015,22:00:00,2875
17616,7,293.64,0.0,0.0,0,21-08-2015,23:00:00,1868
17617,7,293.51,0.0,0.0,0,22-08-2015,00:00:00,1255
17618,7,292.98,0.0,0.0,0,22-08-2015,01:00:00,961
17619,7,292.91,0.0,0.0,0,22-08-2015,02:00:00,705
17620,7,293.05,0.0,0.0,1,22-08-2015,03:00:00,499
17621,7,293.04,0.0,0.0,1,22-08-2015,04:00:00,423
17622,7,292.69,0.0,0.0,1,22-08-2015,05:00:00,863
17623,7,291.76,0.0,0.0,0,22-08-2015,07:00:00,2000
17624,7,292.78,0.0,0.0,0,22-08-2015,08:00:00,2832
17625,7,293.58,0.0,0.0,1,22-08-2015,09:00:00,3572
17626,7,295.1,0.0,0.0,1,22-08-2015,10:00:00,4041
17627,7,296.51,0.0,0.0,1,22-08-2015,11:00:00,4696
17628,7,297.26,0.0,0.0,1,22-08-2015,12:00:00,4603
17629,7,299.11,0.0,0.0,1,22-08-2015,13:00:00,4738
17630,7,299.66,0.0,0.0,1,22-08-2015,14:00:00,4672
17631,7,299.88,0.0,0.0,1,22-08-2015,15:00:00,4489
17632,7,299.39,0.0,0.0,10,22-08-2015,16:00:00,4257
17633,7,298.29,0.0,0.0,10,22-08-2015,17:00:00,4572
17634,7,298.29,0.0,0.0,6,22-08-2015,17:00:00,4572
17635,7,297.7,0.3,0.0,6,22-08-2015,18:00:00,4304
17636,7,297.7,0.3,0.0,10,22-08-2015,18:00:00,4304
17637,7,297.7,0.3,0.0,4,22-08-2015,18:00:00,4304
17638,7,296.57,0.25,0.0,6,22-08-2015,19:00:00,2969
17639,7,296.57,0.25,0.0,10,22-08-2015,19:00:00,2969
17640,7,295.09,5.04,0.0,6,22-08-2015,20:00:00,2373
17641,7,295.09,5.04,0.0,10,22-08-2015,20:00:00,2373
17642,7,295.09,5.04,0.0,5,22-08-2015,20:00:00,2373
17643,7,293.82,5.92,0.0,6,22-08-2015,21:00:00,2336
